SPOT_ID,FRAME,POSITION_X,POSITION_Y
9458,143,312.4809522940164,244.94614927427943
9459,143,55.0689246138424,246.9497448238261
9460,143,395.1798252328566,252.31358285123994
9461,143,142.51221838255105,258.11642643731415
9462,143,149.2112678521136,264.3575536459085
9463,143,247.28111878613467,318.11901264398557
9464,143,442.7500088550002,325.86400651728013
9465,143,434.7000086940002,333.91400667828015
4818,5,367.4020073480402,0.0
4819,5,374.5988453138397,6.216584368411901
4820,5,380.1526791863924,12.579024030421616
4821,5,393.5477633455613,15.115141533634988
4822,5,412.0639270273135,22.76309341543294
4823,5,184.1040141993289,47.37531811131262
4824,5,308.80455989286526,48.34658271657309
4825,5,311.6729374625681,54.843575760396995
4826,5,351.7029491078307,66.44877653323175
4827,5,420.4020282909252,75.64999992545296
4828,5,418.7208754750493,113.85899266027333
4829,5,97.66726337520402,116.65578234746118
4830,5,249.22611139294938,121.67947965527735
4831,5,341.86134935743047,138.7089200977461
4832,5,237.42281927331533,145.054277347455
4833,5,83.65706270841302,153.67327826369527
4834,5,201.90422313740834,160.23972937767178
4835,5,335.53209407503505,167.6841931566435
4836,5,326.7979140260961,171.52161924877316
4837,5,131.77534777432223,173.87840167799004
4838,5,250.11863360705343,175.1283529844181
4839,5,386.4909839130461,175.80447124346622
4840,5,97.98727481591136,192.64879945503586
4841,5,186.19659679160887,205.1973979776198
4842,5,418.0713698213623,241.35233095212007
4843,5,249.32527376419614,250.9741031274092
4844,5,92.35463078654992,259.5325757110736
4845,5,301.63873251565167,292.5821740108558
4846,5,106.05000282360422,296.3947910878092
4847,5,318.65093787189295,297.6002260101002
4848,5,251.61500834177812,313.6548698242421
4849,1,375.77400751548015,0.0
4850,1,379.0633938407535,6.80910114816161
4851,1,394.32616672635993,16.949073178066254
4852,1,412.24512483239823,23.504441101549396
4853,1,184.12989486349724,47.252209309132674
4854,1,309.2926613286749,49.04699379416032
4855,1,351.97920102372166,66.87912166157302
4856,1,420.79014756796346,76.1302838319428
4857,1,418.3398417527954,113.03708502968908
4858,1,98.24790380386892,117.31492330365592
4859,1,249.19597143153382,122.6449621717362
4860,1,342.95739638127566,139.84174464665531
4861,1,237.8123014468133,145.66874559673775
4862,1,84.14983921471162,154.37884331125295
4863,1,199.39694778259036,156.6888430239713
4864,1,337.053965012208,168.6944230383128
4865,1,327.44848051006136,171.97284294975205
4866,1,132.09361843809322,174.7037570983453
4867,1,251.4761104746335,175.01332200659238
4868,1,390.7282756528413,175.32417240255893
4869,1,105.88192911944512,200.2658341040533
4870,1,186.1405473312145,205.74594485165971
4871,1,341.3963616687557,237.9856181556284
4872,1,418.4906245556457,241.99917466070374
4873,1,250.0163023164101,251.63227448799026
4874,1,92.2912346845245,260.46864078612106
4875,1,106.29815776843661,297.2392583876944
4876,1,319.0306488711025,297.7183739640897
4877,1,289.84212589398663,298.32087551266807
4878,1,250.98057602686492,313.8768110065361
4879,6,367.4020073480402,0.0
4880,6,375.23639643793143,5.456624149889682
4881,6,380.1797668267472,13.368735914431698
4882,6,393.4226968192595,16.33872210127136
4883,6,412.19617678468336,22.64286731716838
4884,6,183.8419607238662,47.61636683178841
4885,6,308.8598757342047,47.963143563893986
4886,6,311.6658966938827,54.98968593630757
4887,6,351.23239156099453,66.36042546776305
4888,6,408.1040107366595,75.16660686355999
4889,6,420.16494681193234,75.62201078301267
4890,6,416.47725161118507,113.64862852498246
4891,6,97.3751549749034,116.67368800527049
4892,6,406.6825084918479,118.78562879850553
4893,6,248.96618055614783,120.79163742659372
4894,6,343.0111186486383,139.77849032676724
4895,6,237.167253319531,145.13197957844469
4896,6,83.38456739609083,153.3959972102655
4897,6,200.48740447850852,159.02463033743413
4898,6,334.38055220070447,169.53927258676714
4899,6,131.6247345414631,173.90803609651817
4900,6,386.12998357050236,174.62889006591573
4901,6,249.84821878897074,175.08682145829403
4902,6,98.02315868279817,192.41812011812206
4903,6,185.4846898517415,205.3488250272813
4904,6,417.8234428020967,241.38442636597404
